Unnamed: 0,Unnamed: 0.1,AB,TI,SO_x,DT,year,PM,methods,MNCS_x,methods2,SO_y,MNCS_y,KW,KW2
5,5,"BACKGROUND AND PURPOSE: Carotid webs may cause recurrent ischemic stroke. We describe the prevalence, demographics, clinical presentation, imaging features, histopathology, and stroke risk associated with this under-recognized lesion. MATERIALS AND METHODS: A carotid web was defined on CTA as a thin intraluminat filling defect along the posterior wall of the carotid bulb just beyond the carotid bifurcation on oblique sagittal section CTA that was seen as a septum on axial CTA. Using a prospective case series from April 2013 to April 2014, we describe the demographics, spectrum of imaging features on CTA, and histopathology of these carotid webs. From a retrospective analysis of patients at our center from May 2012 to April 2013 who had a baseline head and neck CTA followed by a brain MR imaging within 1-2 days of the CTA, we determine the period prevalence of carotid webs and the prevalence of ipsilateral stroke on imaging. RESULTS: In the prospective series, the mean age was 50 years (range, 41-55 years); 5/7 patients were women. Recurrent stroke was seen in 5/7 (71.4%) patients with the carotid web; time to recurrence ranged from 1 to 97 months. Histopathology suggested a high probability of fibromuscular dysptasia. In the retrospective series, carotid webs were seen in 7/576 patients for a hospital-based-period prevalence of 1.2% (95% CI, 0.4%-2.5%). Two of these 7 patients had acute stroke in the vascular territory of the carotid web. CONCLUSIONS: A carotid web may contribute to recurrent ischemic stroke in patients with no other determined stroke mechanism. Intimal variant fibromuscular dysplasia is the pathologic diagnosis in most cases. The prevalence of carotid web is low, while the optimal management strategy remains unknown.",Carotid Webs and Recurrent Ischemic Strokes in the Era of CT Angiography,AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2015,26228877,"['Angiography', 'CT']",2.595870206,CT,AMERICAN JOURNAL OF NEURORADIOLOGY,2.595870206,"['artery web', 'atypical fibromuscular hyperplasia', 'dysplasia', 'stenosis']",stenosis
6,6,"ObjectiveTo compare corpus callosum area (CCA) and corpus callosum index (CCI) in terms of feasibility and their performance as biomarkers for cognitive and physical disability in multiple sclerosis (MS). A secondary aim was to compare these two methods with volumetric measurements. MethodsThis study was based on a cohort of 37 MS patients and a group of age- and gender-matched healthy controls. Physical disability was assessed with the expanded disability status scale (EDSS) and cognitive disability with the symbol digit modalities test (SDMT). CCA and CCI were assessed on midsagittal brain MRI by 3 raters with varying radiological experience. Volumes of the brain, gray and white matter, corpus callosum, and MS lesions were acquired with Freesurfer and Lesion Segmentation Toolbox for Statistical Parametric Mapping. ResultsCCA and CCI were obtained within seconds with excellent intra- and inter-rater agreement, and outperformed volumetric measurements. CCA had the strongest correlations with both SDMT (r = .82, P < .001) and EDSS (r = -.56, P < .001), and the highest accuracy in differentiating patients from controls (95%) and relapse-remitting MS from progressive forms of MS (77%). CCI performed less well (r = .73, P < .001; r = -.45, P < .001; 94%; 71%). CCA also outperformed the volumetric measurements in these regards. ConclusionsCCA is a time-effective and robust biomarker that has stronger correlations with both EDSS and information processing speed than CCI and volumetric measurements that are commonly used as outcome measures in MS research and clinical trials.","MRI-Defined Corpus Callosal Atrophy in Multiple Sclerosis: A Comparison of Volumetric Measurements, Corpus Callosum Area and Index",JOURNAL OF NEUROIMAGING,Article,2015,25786805,['MRI'],1.87032419,MRI,JOURNAL OF NEUROIMAGING,1.87032419,"['brain atrophy', 'size', 'corpus callosum area', 'corpus callosum index', 'cognition', 'sex', 'lesions', 'multiple sclerosis', 'mri']",athrophy
7,7,"The aim of this study is to identify disease-specific changes of the thalamus, basal ganglia, pons, and midbrain in patients with progressive supranuclear palsy (PSP), Parkinson's disease (PD), and multiple system atrophy with predominant parkinsonism (MSA-P) using diffusion tensor imaging and volumetric analysis. MRI diffusion and volumetric data were acquired in a derivation of 30 controls and 8 patients with PSP and a validation cohort comprised of controls (n = 21) and patients with PSP (n = 27), PD (n = 10), and MSA-P (n = 11). Analysis was performed using regions of interest (ROI), tract-based spatial statistic (TBSS), and tractography and results compared between diagnostic groups. In the derivation cohort, we observed increased mean diffusivity (MD) in the thalamus, superior cerebellar peduncle, and the midbrain in PSP compared to controls. Furthermore, volumetric analysis showed reduced thalamic volumes in PSP. In the validation cohort, the observations of increased MD were replicated by ROI-based analysis and in the thalamus by TBSS-based analysis. Such differences were not found for patients with PD in any of the cohorts. Tractography of the dentatorubrothalamic tract (DRTT) showed increased MD in PSP patients from both cohorts compared to controls and in the validation cohort in PSP compared to PD and MSA patients. Increased MD in the thalamus and along the DRTT correlated with disease stage and motor function in PSP. Patients with PSP, but not PD or MSA-P, exhibit signs of structural abnormalities in the thalamus and in the DRTT. These changes are associated with disease stage and impaired motor function.",Disease-specific structural changes in thalamus and dentatorubrothalamic tract in progressive supranuclear palsy,NEURORADIOLOGY,Article,2015,26253801,"['DTI', 'MRI']",2.06185567,DTI,NEURORADIOLOGY,2.06185567,"['tract-based spatial statistics', 'parkinsons-disease', 'corticobasal degeneration', 'multiple system atrophy', 'diffusion tensor imaging', 'tractography']",parkinson
7,7,"The aim of this study is to identify disease-specific changes of the thalamus, basal ganglia, pons, and midbrain in patients with progressive supranuclear palsy (PSP), Parkinson's disease (PD), and multiple system atrophy with predominant parkinsonism (MSA-P) using diffusion tensor imaging and volumetric analysis. MRI diffusion and volumetric data were acquired in a derivation of 30 controls and 8 patients with PSP and a validation cohort comprised of controls (n = 21) and patients with PSP (n = 27), PD (n = 10), and MSA-P (n = 11). Analysis was performed using regions of interest (ROI), tract-based spatial statistic (TBSS), and tractography and results compared between diagnostic groups. In the derivation cohort, we observed increased mean diffusivity (MD) in the thalamus, superior cerebellar peduncle, and the midbrain in PSP compared to controls. Furthermore, volumetric analysis showed reduced thalamic volumes in PSP. In the validation cohort, the observations of increased MD were replicated by ROI-based analysis and in the thalamus by TBSS-based analysis. Such differences were not found for patients with PD in any of the cohorts. Tractography of the dentatorubrothalamic tract (DRTT) showed increased MD in PSP patients from both cohorts compared to controls and in the validation cohort in PSP compared to PD and MSA patients. Increased MD in the thalamus and along the DRTT correlated with disease stage and motor function in PSP. Patients with PSP, but not PD or MSA-P, exhibit signs of structural abnormalities in the thalamus and in the DRTT. These changes are associated with disease stage and impaired motor function.",Disease-specific structural changes in thalamus and dentatorubrothalamic tract in progressive supranuclear palsy,NEURORADIOLOGY,Article,2015,26253801,"['DTI', 'MRI']",2.06185567,MRI,NEURORADIOLOGY,2.06185567,"['tract-based spatial statistics', 'parkinsons-disease', 'corticobasal degeneration', 'multiple system atrophy', 'diffusion tensor imaging', 'tractography']",parkinson
8,8,"BACKGROUND AND PURPOSE: Low-profile self-expandable stents were recently introduced for the treatment of wide-neck intracranial aneurysms. This study investigated the initial and midterm clinical and angiographic results of LEO Baby stent-assisted coiling in the treatment of wide-neck intracranial aneurysms. MATERIALS AND METHODS: A retrospective review was performed to identify patients who were treated with LEO Baby stent-assisted coiling. Eighty patients with 80 wide-neck intracranial aneurysms were included in the study. Eleven patients (13.8%) presented with subarachnoid hemorrhage. All patients were treated with LEO Baby stent-assisted coiling. Technical success and immediate postprocedural clinical and angiographic outcomes were evaluated. Seventy-three patients attended angiographic and clinical follow-up for a mean duration of 7.2 +/- 3.8 months. Periprocedural and delayed complications were reviewed. Preprocedural and follow-up clinical statuses were assessed by using the modified Rankin Scale. RESULTS: The technical success rate of the procedure was 97.5%. The immediate postprocedural angiography revealed a complete occlusion of the aneurysm in 75% of the 80 patients. The last follow-up angiograms showed complete occlusion in 85.7% of the 77 patients with an angiographic follow-up. Of the 77 patients with a follow-up angiography, 6.5% showed an increase in the filling status of the aneurysm and 5.2% required retreatment. The overall procedure-related complication rate, including asymptomatic complications, was 11.3%. The permanent morbidity rate was 3.8%. There was no mortality in this study. CONCLUSIONS: This case series demonstrates the relative safety, efficacy, and midterm durability of the LEO Baby stent-assisted coiling procedure for the treatment of wide-neck intracranial aneurysms.",Stent-Assisted Coiling of Wide-Neck Intracranial Aneurysms Using Low-Profile LEO Baby Stents: Initial and Midterm Results,AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2015,26021624,['Angiography'],1.946902655,Angiography,AMERICAN JOURNAL OF NEURORADIOLOGY,1.946902655,"['single-center experience', 'intraluminal support device']",aneurysms
9,9,"Imaging has an essential role in the evaluation of correct positioning of electrodes implanted for deep brain stimulation (DBS). Although MRI offers superior anatomic visualization of target sites, there are safety concerns in patients with implanted material; imaging guidelines are inconsistent and vary. The fusion of postoperative CT with preoperative MRI images can be an alternative for the assessment of electrode positioning. The purpose of this study was to assess the accuracy of measurements realized on fused images (acquired without a stereotactic frame) using a manufacturer-provided software. Data from 23 Parkinson's disease patients who underwent bilateral electrode placement for subthalamic nucleus (STN) DBS were acquired. Preoperative high-resolution T2-weighted sequences at 3 T, and postoperative CT series were fused using a commercially available software. Electrode tip position was measured on the obtained images in three directions (in relation to the midline, the AC-PC line and an AC-PC line orthogonal, respectively) and assessed in relation to measures realized on postoperative 3D T1 images acquired at 1.5 T. Mean differences between measures carried out on fused images and on postoperative MRI lay between 0.17 and 0.97 mm. Fusion of CT and MRI images provides a safe and fast technique for postoperative assessment of electrode position in DBS.",Evaluation of electrode position in deep brain stimulation by image fusion (MRI and CT),NEURORADIOLOGY,Article,2015,26022355,"['CT', 'MRI']",1.855670103,CT,NEURORADIOLOGY,1.855670103,"['ct', 'accuracy', 'deep brain stimulation', 'parkinsons-disease', 'electrode position', 'mri', 'image fusion', 'computed-tomography', 'thalamic nucleus']",parkinson
9,9,"Imaging has an essential role in the evaluation of correct positioning of electrodes implanted for deep brain stimulation (DBS). Although MRI offers superior anatomic visualization of target sites, there are safety concerns in patients with implanted material; imaging guidelines are inconsistent and vary. The fusion of postoperative CT with preoperative MRI images can be an alternative for the assessment of electrode positioning. The purpose of this study was to assess the accuracy of measurements realized on fused images (acquired without a stereotactic frame) using a manufacturer-provided software. Data from 23 Parkinson's disease patients who underwent bilateral electrode placement for subthalamic nucleus (STN) DBS were acquired. Preoperative high-resolution T2-weighted sequences at 3 T, and postoperative CT series were fused using a commercially available software. Electrode tip position was measured on the obtained images in three directions (in relation to the midline, the AC-PC line and an AC-PC line orthogonal, respectively) and assessed in relation to measures realized on postoperative 3D T1 images acquired at 1.5 T. Mean differences between measures carried out on fused images and on postoperative MRI lay between 0.17 and 0.97 mm. Fusion of CT and MRI images provides a safe and fast technique for postoperative assessment of electrode position in DBS.",Evaluation of electrode position in deep brain stimulation by image fusion (MRI and CT),NEURORADIOLOGY,Article,2015,26022355,"['CT', 'MRI']",1.855670103,MRI,NEURORADIOLOGY,1.855670103,"['ct', 'accuracy', 'deep brain stimulation', 'parkinsons-disease', 'electrode position', 'mri', 'image fusion', 'computed-tomography', 'thalamic nucleus']",parkinson
11,11,"PURPOSETo examine intermethod reliabilities and differences between FreeSurfer and the FDA-cleared congener, NeuroQuant (R), both fully automated methods for structural brain MRI measurements. MATERIALS AND METHODSMRI scans from 20 normal control subjects, 20 Alzheimer's disease patients, and 20 mild traumatically brain-injured patients were analyzed with NeuroQuant (R) and with FreeSurfer. Intermethod reliability was evaluated. RESULTSPairwise correlation coefficients, intraclass correlation coefficients, and effect size differences were computed. NeuroQuant (R) versus FreeSurfer measures showed excellent to good intermethod reliability for the 21 regions evaluated (r: .63 to .99/ICC: .62 to .99/ES: -.33 to 2.08) except for the pallidum (r/ICC/ES = .31/.29/-2.2) and cerebellar white matter (r/ICC/ES = .31/.31/.08). Volumes reported by NeuroQuant were generally larger than those reported by FreeSurfer with the whole brain parenchyma volume reported by NeuroQuant 6.50% larger than the volume reported by FreeSurfer. There was no systematic difference in results between the 3 subgroups. CONCLUSIONNeuroQuant (R) and FreeSurfer showed good to excellent intermethod reliability in volumetric measurements for all brain regions examined with the only exceptions being the pallidum and cerebellar white matter. This finding was robust for normal individuals, patients with Alzheimer's disease, and patients with mild traumatic brain injury.",Comparison of Automated Brain Volume Measures obtained with NeuroQuant (R) and FreeSurfer,JOURNAL OF NEUROIMAGING,Article,2015,25727700,['MRI'],2.244389027,MRI,JOURNAL OF NEUROIMAGING,2.244389027,"['neuroquant((r))', 'reliability', 'brain morphometry', 'freesurfer', 'dementia', 'pallidum', 'voxel-based morphometry']",dementia
12,12,"OBJECTIVESThe clinical implications of white matter hyperintensities (WMH) in non-demented Parkinson's disease (PD) have not been thoroughly examined. To address this, we investigated the spatial distribution of WMH and their regional predilection in non-demented patients with mild PD. METHODSCognitive assessments classified the sample into patients with mild cognitive impairment (PD-MCI, n = 25) and patients with no cognitive impairment (PD-NCI, n = 65) based on the recent formal Movement Disorder Task Force diagnostic criteria. The mean age was 65.1 7.7 years, disease duration was 5.3 3.9 years, and Hoehn and Yahr stage was 1.9 +/- .4. WMHs were outlined on T2-weighted imaging using a semi-automated technique. The spatial distribution of WMHs were compared between PD-MCI and PD-NCI using voxel-wise lesion probability maps (LPM). General linear models examined the associations between spatially specific WMHs and cognitive domains. RESULTSLPM analyses showed significant differences in the spatial distribution of WMH in PD-MCI compared to PD-NCI in widespread regions of the brain (P < .05). PD-MCI demonstrated significantly greater total and periventricular WMHs compared to PD-NCI (P .02). Spatial distribution of WMHs was also significantly associated with global cognition, performance on the Frontal Assessment Battery and Fruit Fluency (P < .05). CONCLUSIONSVoxel-wise LPM analysis revealed differences in the spatial distribution of WMH between PD-MCI and PD-NCI patients, particularly in the periventricular regions. A more widespread extent of WMH might be indicative of cognitive deterioration. Our findings warrant further longitudinal investigation into the importance of WMH spatial distribution as a predictor for conversion from PD to PD with dementia.",White Matter Hyperintensities and Mild Cognitive Impairment in Parkinson's Disease,JOURNAL OF NEUROIMAGING,Article,2015,25753576,['MRI'],1.87032419,MRI,JOURNAL OF NEUROIMAGING,1.87032419,"['progressive multiple-sclerosis', 'diagnostic-criteria', 'cognition', 'dementia', ""parkinson's"", 'white matter hyperintensities']",dementia
13,13,"BACKGROUND AND PURPOSE: Use of the WEB intra-aneurysmal flow-disruption device in unruptured wide-neck bifurcation aneurysms has proven safety and efficacy. However, ruptured aneurysms are underrepresented in existing studies. This retrospective multicenter study describes the use of the WEB in patients with a ruptured intracranial aneurysm. MATERIALS AND METHODS: Ten centers contributed to this study. Clinical and procedural data of 47 patients with 52 aneurysms were analyzed retrospectively together with follow-up angiographies. RESULTS: There were 37 anterior and 15 posterior circulation aneurysms with a neck size of >= 4 mm in 49 of 52 (94%) aneurysms; 45 (87%) aneurysms were <10 mm, and 2 were partially thrombosed. Successful placement of the WEB was possible in every case. Adjunctive devices were used in 8 of 52 (15%) aneurysms. Thromboembolic events were observed in 4 of 52 (8%) patients. Adverse events occurred in 15 patients with 16 aneurysms, 9 of which were potentially related to the WEB procedure (3 thromboembolic events, 5 protrusions, and 1 perforations; 2 perforations were caused by the wire or catheter), but none had a clinical impact. Four patients were retreated. Short-term follow-up in 25 of 39 patients revealed complete occlusion in 15 of 25 (60%), 5 of 25 (20%) with residual neck, and 5 of 25 (20%) with residual aneurysm filling. Short-to midterm imaging in 9 of 25 patients revealed complete occlusion in 5 (55.6%), residual neck in 2 (22%), and residual aneurysm filling in 2 (22%). Of 47 patients, 23 (49%) had an mRS score of 0, 1, or 2; 13 (28%) had an mRS score of 3 or 4; and none had an mRS score of 5 at discharge. CONCLUSIONS: This retrospective series showed good procedural safety, feasibility, and stability of midterm occlusion in ruptured wide-neck bifurcation aneurysms.",Intrasaccular Flow Disruption in Acutely Ruptured Aneurysms: A Multicenter Retrospective Review of the Use of the WEB,AMERICAN JOURNAL OF NEURORADIOLOGY,Article,2015,26138139,['Spectroscopy'],2.359882006,Spectroscopy,AMERICAN JOURNAL OF NEURORADIOLOGY,2.359882006,"['endovascular', 'subarachnoid hemorrhage', 'unruptured intracranial aneurysms']",aneurysms
14,14,"BACKGROUND AND PURPOSETo determine whether lesion to activation distance (LAD) on presurgical blood-oxygen-level-dependent functional magnetic resonance imaging (fMRI) and degree of white matter involvement by primary or metastatic brain lesions predict perioperative motor and language deficits. METHODSWe retrospectively evaluated 76 patients with intra-axial brain lesions referred for presurgical fMRI and diffusion tensor imaging (DTI). We measured expressive, receptive, global language and motor LAD and assessed degree of involvement of the corticospinal tract (CST) and the superior longitudinal fasciculus (SLF). We performed a Wilcoxon rank-sum test to determine whether the LAD and the degree of CST/SLF involvement were statistically significantly different between patients with and without preoperative or postoperative neurological deficits. RESULTSIn preoperatively symptomatic patients, motor and expressive language LAD were significantly lower (z = -3.78, P = .0002, and z = -2.51, P = .01, respectively) than in asymptomatic patients. No significant difference was noted in LAD between postoperative symptomatic and asymptomatic patients, except for a trend level effect for motor LAD (P = .07). The degree of CST involvement was significantly different between symptomatic and asymptomatic patients (z = 3.40, P = .0007 and z = 2.97, P = .003, respectively, for pre- and postoperative motor deficits).The degree of SLF involvement was significantly different between preoperatively (but not postoperatively) symptomatic and asymptomatic patients (z = 2.85, P = .004). CONCLUSIONPresurgical motor and expressive language LAD as well as degree of tract involvement on DTI are predictive of preoperative but not postoperative deficits, except for CST DTI and (trend level) motor LAD; inability of language LAD to predict postoperative deficits suggests that preoperative fMRI is valuable to neurosurgeons in avoiding resection of eloquent cortex.",Presurgical fMRI and DTI for the Prediction of Perioperative Motor and Language Deficits in Primary or Metastatic Brain Lesions,JOURNAL OF NEUROIMAGING,Article,2015,26173383,"['DTI', 'fMRI']",2.244389027,DTI,JOURNAL OF NEUROIMAGING,2.244389027,"['functional mri', 'functional magnetic resonance imaging (fmri)', 'stimulation', 'corticospinal tract', 'diffusion tensor imaging', 'gliomas', 'tractography']",tumor
14,14,"BACKGROUND AND PURPOSETo determine whether lesion to activation distance (LAD) on presurgical blood-oxygen-level-dependent functional magnetic resonance imaging (fMRI) and degree of white matter involvement by primary or metastatic brain lesions predict perioperative motor and language deficits. METHODSWe retrospectively evaluated 76 patients with intra-axial brain lesions referred for presurgical fMRI and diffusion tensor imaging (DTI). We measured expressive, receptive, global language and motor LAD and assessed degree of involvement of the corticospinal tract (CST) and the superior longitudinal fasciculus (SLF). We performed a Wilcoxon rank-sum test to determine whether the LAD and the degree of CST/SLF involvement were statistically significantly different between patients with and without preoperative or postoperative neurological deficits. RESULTSIn preoperatively symptomatic patients, motor and expressive language LAD were significantly lower (z = -3.78, P = .0002, and z = -2.51, P = .01, respectively) than in asymptomatic patients. No significant difference was noted in LAD between postoperative symptomatic and asymptomatic patients, except for a trend level effect for motor LAD (P = .07). The degree of CST involvement was significantly different between symptomatic and asymptomatic patients (z = 3.40, P = .0007 and z = 2.97, P = .003, respectively, for pre- and postoperative motor deficits).The degree of SLF involvement was significantly different between preoperatively (but not postoperatively) symptomatic and asymptomatic patients (z = 2.85, P = .004). CONCLUSIONPresurgical motor and expressive language LAD as well as degree of tract involvement on DTI are predictive of preoperative but not postoperative deficits, except for CST DTI and (trend level) motor LAD; inability of language LAD to predict postoperative deficits suggests that preoperative fMRI is valuable to neurosurgeons in avoiding resection of eloquent cortex.",Presurgical fMRI and DTI for the Prediction of Perioperative Motor and Language Deficits in Primary or Metastatic Brain Lesions,JOURNAL OF NEUROIMAGING,Article,2015,26173383,"['DTI', 'fMRI']",2.244389027,fMRI,JOURNAL OF NEUROIMAGING,2.244389027,"['functional mri', 'functional magnetic resonance imaging (fmri)', 'stimulation', 'corticospinal tract', 'diffusion tensor imaging', 'gliomas', 'tractography']",tumor
